Counts	Number
7395	1.029158618449163
7396	1.0288637766659736
7397	1.028568236171701
7398	1.0282720466737976
7399	1.0279752582816881
7400	1.027677920574301
7401	1.0273800840596878
7402	1.0270817992410004
7403	1.0267831155643627
7404	1.0264840829979167
7405	1.0261847514575702
7406	1.0258851699951421
7407	1.0255853873026595
7408	1.025285451141234
7409	1.024985409204476
7410	1.0246853084297485
7411	1.0243851943126807
7412	1.024085111893267
7413	1.023785104952615
7414	1.0234852162869021
7415	1.0231854876241095
7416	1.0228859589476844
7417	1.0225866693710892
7418	1.0222876564660694
7419	1.0219889561886977
7420	1.0216906028088115
7421	1.0213926294364397
7422	1.0210950670043866
7423	1.0207979448005493
7424	1.0205012904087845
7425	1.02020512929581
7426	1.019909485352338
7427	1.0196143801315762
7428	1.0193198333960023
7429	1.0190258624826243
7430	1.018732483213056
7431	1.0184397085538694
7432	1.0181475496534285
7433	1.0178560159325598
7434	1.0175651136396304
7435	1.0172748473724122
7436	1.016985219114848
7437	1.0166962290558532
7438	1.0164078748716063
7439	1.0161201517241616
7440	1.0158330528542814
7441	1.015546568878376
7442	1.0152606883900621
7443	1.0149753977384521
7444	1.0146906810469947
7445	1.0144065198827021
7446	1.01412289422876
7447	1.0138397815709963
7448	1.013557157052655
7449	1.0132749943406274
7450	1.012993264253806
7451	1.012711936816967
7452	1.0124309789542354
7453	1.012150356432796
7454	1.0118700326260062
7455	1.0115899699918893
7456	1.011310128609712
7457	1.0110304671934855
7458	1.010750942814298
7459	1.010471511214518
7460	1.0101921270069416
7461	1.0099127430544677
7462	1.0096333111468072
7463	1.0093537822094159
7464	1.0090741059274664
7465	1.0087942310783826
7466	1.0085141056311129
7467	1.0082336773180658
7468	1.007952892331293
7469	1.0076716971892488
7470	1.0073900376724385
7471	1.0071078592857925
7472	1.00682510748835
7473	1.0065417273380315
7474	1.0062576644276802
7475	1.005972864414966
7476	1.00568727290619
7477	1.0054008361596398
7478	1.0051135012049375
7479	1.0048252154938704
7480	1.0045359270204517
7481	1.004245585142688
7482	1.0039541396499057
7483	1.0036615420512163
7484	1.0033677447598544
7485	1.003072701795622
7486	1.0027763683187525
7487	1.0024787013305063
7488	1.002179659438359
7489	1.0018792035538509
7490	1.0015772957215028
7491	1.0012739003963738
7492	1.0009689846698375
7493	1.0006625172099513
7494	1.0003544692993596
7495	1.000044814820664
7496	0.999733530239167
7497	0.9994205944670662
7498	0.9991059894231676
7499	0.9987896998905562
7500	0.9984717131392173
7501	0.9981520201729279
7502	0.9978306147631496
7503	0.9975074936426467
7504	0.9971826571594732
7505	0.9968561088806919
7506	0.9965278556584047
7507	0.9961979082696785
7508	0.9958662803133512
7509	0.9955329891902243
7510	0.9951980562654066
7511	0.9948615059845696
7512	0.9945233673019428
7513	0.994183671859903
7514	0.9938424557545797
7515	0.993499758864273
7516	0.9931556244045643
7517	0.9928100999824029
7518	0.9924632365628896
7519	0.9921150890504669
7520	0.9917657164012219
7521	0.991415180921754
7522	0.991063548948994
7523	0.9907108909464543
7524	0.990357280672225
7525	0.9900027956115697
7526	0.9896475171723571
7527	0.9892915301835988
7528	0.9889349233111623
7529	0.9885777887758548
7530	0.9882202219524585
7531	0.9878623219990972
7532	0.9875041910998685
7533	0.9871459350833213
7534	0.9867876628859101
7535	0.9864294866994625
7536	0.9860715211957436
7537	0.9857138848130993
7538	0.9853566981670013
7539	0.9850000853263355
7540	0.9846441722166406
7541	0.9842890878861218
7542	0.9839349635888418
7543	0.9835819331240377
7544	0.9832301319119251
7545	0.9828796982409671
7546	0.9825307715349959
7547	0.9821834935917263
7548	0.9818380077588473
7549	0.9814944586785523
7550	0.9811529922578138
7551	0.980813756206205
7552	0.980476898971523
7553	0.9801425698156432
7554	0.9798109188870004
7555	0.9794820969487378
7556	0.9791562552182992
7557	0.9788335452055654
7558	0.9785141184349865
7559	0.9781981263936939
7560	0.9778857205930014
7561	0.9775770522854096
7562	0.9772722713854066
7563	0.9769715280065188
7564	0.9766749706978429
7565	0.9763827475239222
7566	0.976095004870349
7567	0.9758118878409809
7568	0.9755335399730349
7569	0.9752601034075592
7570	0.9749917178103387
7571	0.9747285211117311
7572	0.9744706487705299
7573	0.9742182342878275
7574	0.9739714079077897
7575	0.9737302978135165
7576	0.9734950288323608
7577	0.9732657225026218
7578	0.973042498048472
7579	0.9728254702986509
7580	0.9726147512334102
7581	0.9724104489286706
7582	0.9722126672951527
7583	0.9720215070679105
7584	0.9718370640802246
7585	0.9716594302598667
7586	0.9714886930423571
7587	0.9713249356947821
7588	0.9711682363989855
7589	0.9710186688090053
7590	0.9708763017085966
7591	0.9707411985598673
7592	0.9706134184135203
7593	0.9704930142233442
7594	0.9703800347836655
7595	0.9702745221498921
7596	0.9701765140373049
7597	0.970086042270059
7598	0.9700031328176524
7599	0.9699278060624382
7600	0.9698600765080422
7601	0.969799953284256
7602	0.9697474389640718
7603	0.9697025307568562
7604	0.9696652195633583
7605	0.9696354902779766
7606	0.9696133220972003
7607	0.9695986878181629
7608	0.9695915541595528
7609	0.9695918819757655
7610	0.9695996256868292
7611	0.9696147341821358
7612	0.9696371494735938
7613	0.9696668081757637
7614	0.9697036401713937
7615	0.9697475703304475
7616	0.9697985165108061
7617	0.9698563909506467
7618	0.9699211000884687
7619	0.9699925448391185
7620	0.9700706191835757
7621	0.9701552126032572
7622	0.970246208116648
7623	0.9703434834843873
7624	0.9704469110643025
7625	0.970556357108261
7626	0.9706716834366546
7627	0.9707927458421778
7628	0.9709193956635053
7629	0.9710514785386385
7630	0.9711888356506675
7631	0.9713313035095839
7632	0.9714787132862729
7633	0.9716308925263397
7634	0.9717876635902386
7635	0.9719488450374649
7636	0.9721142510937028
7637	0.9722836919134425
7638	0.9724569745262391
7639	0.9726339014116622
7640	0.9728142721325972
7641	0.9729978827094321
7642	0.9731845261303307
7643	0.9733739922984319
7644	0.9735660683222823
7645	0.9737605386966958
7646	0.9739571858258789
7647	0.9741557893037505
7648	0.9743561270094955
7649	0.9745579748456474
7650	0.9747611068187324
7651	0.9749652962565949
7652	0.9751703140769082
7653	0.97537593114345
7654	0.9755819166509785
7655	0.975788039803664
7656	0.9759940686561942
7657	0.9761997715669918
7658	0.9764049166089753
7659	0.9766092716608388
7660	0.9768126055227371
7661	0.9770146872121884
7662	0.9772152869667335
7663	0.9774141748566227
7664	0.9776111234919013
7665	0.9778059061796237
7666	0.9779982976950948
7667	0.9781880748258851
7668	0.9783750162305943
7669	0.978558902979535
7670	0.9787395181826722
7671	0.9789166477543658
7672	0.9790900803786956
7673	0.979259607129659
7674	0.9794250234839701
7675	0.9795861269982239
7676	0.979742719428832
7677	0.9798946055436881
7678	0.9800415952367637
7679	0.9801835009630393
7680	0.9803201404170643
7681	0.9804513354431716
7682	0.9805769117391776
7683	0.9806967008405483
7684	0.9808105384457929
7685	0.9809182652498597
7686	0.9810197268587852
7687	0.9811147748422095
7688	0.9812032660684351
7689	0.981285062146888
7690	0.981360031151458
7691	0.981428046367682
7692	0.9814889878915641
7693	0.9815427405657504
7694	0.9815891964806622
7695	0.981628252786084
7696	0.9816598141804399
7697	0.9816837907103919
7698	0.9817000994485032
7699	0.981708663538112
7700	0.9817094132872866
7701	0.981702285086777
7702	0.9816872224924189
7703	0.9816641755867054
7704	0.9816331011347946
7705	0.9815939629621606
7706	0.9815467315261335
7707	0.9814913843948063
7708	0.9814279058058677
7709	0.9813562871335925
7710	0.9812765265472048
7711	0.9811886288950205
7712	0.9810926063781298
7713	0.9809884776207981
7714	0.9808762685616892
7715	0.98075601139542
7716	0.9806277456806477
7717	0.9804915172686656
7718	0.9803473789417881
7719	0.9801953902442456
7720	0.9800356168502823
7721	0.9798681314117987
7722	0.9796930126863055
7723	0.9795103462572033
7724	0.9793202235367918
7725	0.9791227422466203
7726	0.9789180063218513
7727	0.9787061253540044
7728	0.9784872153957063
7729	0.9782613978235568
7730	0.9780287999040504
7731	0.977789554102471
7732	0.9775437987519126
7733	0.9772916773521977
7734	0.9770333380921765
7735	0.9767689348455989
7736	0.976498625547396
7737	0.9762225737485739
7738	0.9759409467577297
7739	0.9756539167325056
7740	0.9753616599503242
7741	0.9750643566425882
7742	0.9747621911668238
7743	0.9744553512672299
7744	0.9741440285796295
7745	0.9738284176605163
7746	0.9735087169387138
7747	0.9731851272866672
7748	0.9728578526266491
7749	0.9725270991772583
7750	0.9721930762827101
7751	0.9718559948619768
7752	0.9715160683478996
7753	0.9711735115869259
7754	0.9708285413228444
7755	0.9704813762241928
7756	0.9701322354443122
7757	0.9697813397786936
7758	0.9694289103361744
7759	0.9690751696953509
7760	0.9687203402371724
7761	0.9683646448497398
7762	0.9680083066149742
7763	0.9676515479366259
7764	0.9672945919179005
7765	0.9669376604760087
7766	0.9665809745980036
7767	0.9662247548207088
7768	0.9658692205885858
7769	0.9655145897246378
7770	0.9651610790284293
7771	0.9648089030776451
7772	0.9644582749411951
7773	0.9641094057720346
7774	0.9637625041773845
7775	0.9634177767154509
7776	0.9630754269345946
7777	0.9627356563230602
7778	0.9623986626830361
7779	0.962064641422728
7780	0.9617337842733517
7781	0.961406279579603
7782	0.9610823123685514
7783	0.9607620641995424
7784	0.9604457120087984
7785	0.9601334295354168
7786	0.9598253858391824
7787	0.9595217460615794
7788	0.9592226709609912
7789	0.9589283164521487
7790	0.9586388340446564
7791	0.9583543708390965
7792	0.9580750682997858
7793	0.9578010635995258
7794	0.9575324887383646
7795	0.9572694698899823
7796	0.9570121289836716
7797	0.9567605820577326
7798	0.956514939625992
7799	0.9562753069368057
7800	0.9560417839032949
7801	0.9558144641485817
7802	0.9555934363944636
7803	0.9553787829613887
7804	0.9551705804990862
7805	0.9549689005006847
7806	0.9547738075976335
7807	0.954585361307611
7808	0.9544036148963112
7809	0.9542286154689359
7810	0.954060404843792
7811	0.9538990179878807
7812	0.9537444847891119
7813	0.953596828170691
7814	0.9534560663180826
7815	0.9533222102482268
7816	0.9531952661580468
7817	0.9530752332279184
7818	0.9529621057562373
7819	0.9528558713070102
7820	0.9527565124113144
7821	0.9526640052787961
7822	0.9525783207325262
7823	0.9524994235961061
7824	0.9524272735267367
7825	0.9523618243009029
7826	0.952303023880306
7827	0.9522508159246804
7828	0.9522051375371571
7829	0.95216592134054
7830	0.9521330941186656
7831	0.9521065782337641
7832	0.9520862908321632
7833	0.9520721440483455
7834	0.9520640451055089
7835	0.9520618966382486
7836	0.9520655969095378
7837	0.952075039586845
7838	0.9520901135225879
7839	0.952110703976161
7840	0.9521366915142299
7841	0.9521679531277286
7842	0.9522043616907957
7843	0.9522457860869461
7844	0.9522920917799417
7845	0.9523431410547631
7846	0.9523987921535516
7847	0.9524589006276513
7848	0.9525233184771073
7849	0.9525918949531027
7850	0.9526644766969542
7851	0.952740906882574
7852	0.9528210273535619
7853	0.9529046762166077
7854	0.9529916904235096
7855	0.9530819039192651
7856	0.9531751494509411
7857	0.9532712571595232
7858	0.9533700560573592
7859	0.953471373396133
7860	0.9535750353691028
7861	0.9536808662561104
7862	0.9537886897905371
7863	0.9538983285278632
7864	0.9540096042113249
7865	0.9541223381386531
7866	0.9542363505263044
7867	0.9543514618748229
7868	0.9544674917761073
7869	0.9545842604979383
7870	0.9547015875666429
7871	0.9548192933498597
7872	0.9549371976352091
7873	0.9550551219882346
7874	0.955172886883141
7875	0.955290315168725
7876	0.9554072291946469
7877	0.9555234530513259
7878	0.9556388115820564
7879	0.9557531309495476
7880	0.9558662386455725
7881	0.95597796360858
7882	0.9560881361146214
7883	0.9561965884480461
7884	0.9563031545654291
7885	0.9564076698683381
7886	0.9565099727560149
7887	0.9566099026101175
7888	0.9567073018992726
7889	0.9568020144911994
7890	0.9568938875283952
7891	0.9569827700699025
7892	0.9570685140681365
7893	0.9571509735619176
7894	0.9572300057585639
7895	0.957305470776818
7896	0.9573772313868354
7897	0.9574451531912963
7898	0.9575091046930001
7899	0.9575689582498457
7900	0.9576245884643619
7901	0.9576758735778202
7902	0.9577226947435237
7903	0.9577649367468752
7904	0.957802487717636
7905	0.9578352388393243
7906	0.9578630850588359
7907	0.9578859245660398
7908	0.9579036591614452
7909	0.9579161942884048
7910	0.9579234386124205
7911	0.9579253044927909
7912	0.957921708225512
7913	0.9579125692808215
7914	0.9578978109864446
7915	0.9578773600928052
7916	0.9578511473399067
7917	0.9578191070147639
7918	0.9577811767323158
7919	0.9577372983259543
7920	0.9576874167290133
7921	0.9576314809721073
7922	0.9575694435044964
7923	0.9575012604054849
7924	0.957426891258778
7925	0.9573462994685924
7926	0.9572594519064319
7927	0.9571663191113658
7928	0.9570668750426615
7929	0.9569610968297406
7930	0.9568489657462429
7931	0.9567304661749587
7932	0.95660558568649
7933	0.9564743156713801
7934	0.9563366503005747
7935	0.9561925875991172
7936	0.9560421287365082
7937	0.9558852776504666
7938	0.9557220416691707
7939	0.9555524315768303
7940	0.9553764610087679
7941	0.9551941464022343
7942	0.9550055072802877
7943	0.9548105663101921
7944	0.9546093488056052
7945	0.9544018831171728
7946	0.9541881997996083
7947	0.953968332666091
7948	0.9537423181765332
7949	0.9535101949339305
7950	0.9532720044050577
7951	0.9530277905272655
7952	0.9527775993147751
7953	0.9525214797993911
7954	0.9522594824145821
7955	0.9519916606000007
7956	0.9517180692974169
7957	0.9514387664419776
7958	0.9511538109062058
7959	0.9508632643212631
7960	0.9505671902410111
7961	0.9502656531942338
7962	0.9499587209483964
7963	0.949646461792466
7964	0.9493289460258407
7965	0.949006245787221
7966	0.9486784347726668
7967	0.9483455878467153
7968	0.9480077815341292
7969	0.947665093741608
7970	0.9473176034800207
7971	0.9469653914687436
7972	0.9466085393074896
7973	0.9462471296419368
7974	0.9458812464402283
7975	0.945510974608132
7976	0.9451364003769257
7977	0.9447576103715671
7978	0.94437469243968
7979	0.9439877349430982
7980	0.9435968278068533
7981	0.9432020607145076
7982	0.9428035245998257
7983	0.9424013110518777
7984	0.9419955122704149
7985	0.9415862208047358
7986	0.9411735299493378
7987	0.9407575329375243
7988	0.9403383243252419
7989	0.9399159986388851
7990	0.9394906506669914
7991	0.9390623756435867
7992	0.9386312689953386
7993	0.938197426526318
7994	0.9377609442779447
7995	0.937321918606071
7996	0.936880445716172
7997	0.9364366220712195
7998	0.9359905446921654
7999	0.9355423099320795
8000	0.9350920149784531
8001	0.9346397561953507
8002	0.9341856309522417
8003	0.9337297359701904
8004	0.9332721679546447
8005	0.9328130239036831
8006	0.9323524004370459
8007	0.9318903943232022
8008	0.9314271022459117
8009	0.9309626207896254
8010	0.9304970459924097
8011	0.9300304744171078
8012	0.9295630020550792
8013	0.9290947248571232
8014	0.9286257388315416
8015	0.9281561392768537
8016	0.9276860218551863
8017	0.9272154818265038
8018	0.9267446142580853
8019	0.9262735138017296
8020	0.9258022754425376
8021	0.9253309934151002
8022	0.9248597619525541
8023	0.92438867506662
8024	0.9239178265433787
8025	0.9234473098312923
8026	0.9229772183606889
8027	0.9225076450023079
8028	0.9220386824951097
8029	0.9215704238710026
8030	0.9211029608437922
8031	0.9206363859506841
8032	0.9201707906210677
8033	0.9197062666728094
8034	0.9192429053454019
8035	0.9187807975129387
8036	0.9183200341076891
8037	0.9178607053689979
8038	0.9174029019087911
8039	0.9169467133189428
8040	0.9164922295559723
8041	0.9160395396555999
8042	0.9155887329029616
8043	0.9151398980798209
8044	0.9146931236733115
8045	0.9142484980819002
8046	0.9138061086533128
8047	0.9133660434840994
8048	0.9129283894992523
8049	0.912493233931954
8050	0.9120606629339539
8051	0.9116307629466339
8052	0.9112036199482807
8053	0.910779319124826
8054	0.91035794581331
8055	0.9099395845359373
8056	0.9095243197281085
8057	0.9091122354081834
8058	0.9087034146324279
8059	0.9082979405401297
8060	0.9078958960180843
8061	0.9074973626279856
8062	0.9071024221737265
8063	0.9067111555205509
8064	0.9063236431048907
8065	0.9059399651244893
8066	0.9055602007788232
8067	0.9051844286703142
8068	0.9048127270971635
8069	0.9044451733987963
8070	0.904081844667543
8071	0.9037228167776086
8072	0.9033681650956255
8073	0.9030179641389962
8074	0.9026722881794601
8075	0.9023312099532559
8076	0.9019948018947949
8077	0.901663135055817
8078	0.9013362800219582
8079	0.9010143067756279
8080	0.90069728330157
8081	0.9003852776542074
8082	0.9000783562456363
8083	0.8997765847581615
8084	0.8994800273765864
8085	0.8991887479072742
8086	0.8989028080684494
8087	0.89862226934068
8088	0.8983471913618588
8089	0.8980776327292772
8090	0.897813650442028
8091	0.8975553008064863
8092	0.8973026382505094
8093	0.8970557161241599
8094	0.8968145859329958
8095	0.8965792979290179
8096	0.896349901283206
8097	0.8961264430069089
8098	0.895908968751059
8099	0.8956975225623612
8100	0.89549214716079
8101	0.8952928831758098
8102	0.8950997694238849
8103	0.8949128433969497
8104	0.894732140602318
8105	0.8945576947386881
8106	0.8943895377681741
8107	0.8942276994675958
8108	0.8940722080221151
8109	0.8939230897860115
8110	0.8937803685258809
8111	0.8936440667428907
8112	0.8935142045011356
8113	0.8933907997127631
8114	0.8932738687349961
8115	0.8931634254104175
8116	0.8930594814571101
8117	0.8929620463431087
8118	0.892871127887377
8119	0.8927867310963733
8120	0.8927088591836657
8121	0.8926375130322658
8122	0.892572690969766
8123	0.8925143897920127
8124	0.8924626030873266
8125	0.8924173228848895
8126	0.8923785385023578
8127	0.8923462372618891
8128	0.8923204038603829
8129	0.8923010209845589
8130	0.8922880686839607
8131	0.8922815245752432
8132	0.8922813646712267
8133	0.8922875618232069
8134	0.8923000870729495
8135	0.8923189086173252
8136	0.8923439930603584
8137	0.8923753041734487
8138	0.8924128033197076
8139	0.8924564499845806
8140	0.8925062009561215
8141	0.8925620111711368
8142	0.8926238332113643
8143	0.8926916169058042
8144	0.8927653104938992
8145	0.892844859918249
8146	0.8929302086419796
8147	0.8930212981918151
8148	0.893118067978429
8149	0.8932204553249348
8150	0.8933283954965767
8151	0.8934418215265123
8152	0.8935606647695185
8153	0.8936848543127113
8154	0.8938143177430643
8155	0.8939489804577763
8156	0.8940887658089053
8157	0.8942335957710279
8158	0.8943833905694352
8159	0.8945380682052767
8160	0.8946975458569916
8161	0.8948617380543994
8162	0.8950305586049868
8163	0.8952039197079642
8164	0.8953817314867899
8165	0.895563903503563
8166	0.8957503432517648
8167	0.8959409575692006
8168	0.8961356515497677
8169	0.896334329751383
8170	0.8965368945881292
8171	0.8967432482701438
8172	0.896953292033825
8173	0.8971669258921322
8174	0.8973840490142005
8175	0.8976045598957473
8176	0.8978283565316209
8177	0.8980553358569716
8178	0.898285394443241
8179	0.8985184282541017
8180	0.898754332820771
8181	0.8989930037317829
8182	0.8992343357620866
8183	0.8994782236782899
8184	0.8997245615775783
8185	0.8999732446364603
8186	0.9002241670891873
8187	0.9004772236620273
8188	0.9007323085999507
8189	0.9009893172062207
8190	0.9012481447640172
8191	0.9015086868188735
8192	0.9017708391472379
8193	0.9020344982491787
8194	0.9022995616319338
8195	0.9025659268325205
8196	0.9028334924348453
8197	0.9031021576168873
8198	0.9033718225366724
8199	0.9036423885094761
8200	0.9039137575509014
8201	0.9041858328685907
8202	0.9044585187195068
8203	0.9047317208998805
8204	0.9050053461803999
8205	0.9052793027933906
8206	0.9055535002883558
8207	0.9058278499117436
8208	0.9061022643537688
8209	0.9063766577059671
8210	0.9066509462595804
8211	0.9069250472993772
8212	0.9071988806394095
8213	0.9074723672022089
8214	0.9077454307635846
8215	0.9080179957892396
8216	0.908289990021992
8217	0.9085613425260245
8218	0.9088319844754237
8219	0.9091018495194688
8220	0.9093708733000458
8221	0.9096389937074929
8222	0.9099061511349501
8223	0.9101722878838704
8224	0.9104373489436774
8225	0.9107012819247425
8226	0.9109640362437064
8227	0.9112255643239586
8228	0.9114858206719718
8229	0.9117447629676525
8230	0.9120023507121431
8231	0.9122585463136094
8232	0.9125133150051695
8233	0.9127666243346299
8234	0.9130184446070444
8235	0.9132687487968181
8236	0.9135175127741333
8237	0.9137647143595996
8238	0.9140103352496802
8239	0.9142543586842815
8240	0.9144967714731493
8241	0.9147375626173258
8242	0.9149767238408913
8243	0.9152142503369304
8244	0.9154501390592884
8245	0.9156843901022985
8246	0.9159170062665566
8247	0.9161479930493571
8248	0.916377358525845
8249	0.9166051136542138
8250	0.9168312716193284
8251	0.9170558487738236
8252	0.91727886365677
8253	0.9175003376111524
8254	0.9177202943302725
8255	0.9179387603655503
8256	0.9181557646686584
8257	0.918371338452845
8258	0.9185855155862577
8259	0.9187983319151513
8260	0.919009826615093
8261	0.9192200402263332
8262	0.9194290157873202
8263	0.9196367990057833
8264	0.9198434371415328
8265	0.920048980243107
8266	0.9202534800278677
8267	0.920456990257543
8268	0.9206595667925087
8269	0.920861267643303
8270	0.9210621521636638
8271	0.9212622822776694
8272	0.9214617208116436
8273	0.9216605327179195
8274	0.9218587847978861
8275	0.9220565452073303
8276	0.92225388328221
8277	0.9224508703297903
8278	0.922647578592728
8279	0.9228440819296406
8280	0.9230404553150497
8281	0.9232367746567369
8282	0.9234331170451964
8283	0.9236295608925243
8284	0.9238261852110412
8285	0.9240230696437348
8286	0.9242202951376911
8287	0.9244179430051039
8288	0.9246160951656899
8289	0.9248148340658967
8290	0.9250142427048429
8291	0.9252144042287643
8292	0.9254154023880963
8293	0.9256173208063193
8294	0.9258202434360612
8295	0.9260242540438298
8296	0.9262294365567578
8297	0.9264358747620949
8298	0.9266436518997775
8299	0.9268528511162787
8300	0.927063555596036
8301	0.9272758469655438
8302	0.9274898075835084
8303	0.9277055179734043
8304	0.9279230585748165
8305	0.9281425093353216
8306	0.9283639482234579
8307	0.9285874531979049
8308	0.928813100612029
8309	0.9290409661052262
8310	0.9292711237651072
8311	0.9295036463711256
8312	0.9297386053144576
8313	0.9299760706290097
8314	0.9302161109122875
8315	0.9304587929247895
8316	0.9307041817305234
8317	0.930952340622578
8318	0.9312033310503949
8319	0.9314572130893203
8320	0.9317140437444953
8321	0.9319738788335642
8322	0.9322367715084107
8323	0.9325027732752644
8324	0.9327719331697097
8325	0.9330442973698003
8326	0.9333199105451687
8327	0.933598814387347
8328	0.9338810483127559
8329	0.9341666488641532
8330	0.934455650309472
8331	0.9347480843739805
8332	0.9350439796473852
8333	0.9353433622981349
8334	0.9356462554848126
8335	0.9359526796411924
8336	0.9362626525448186
8337	0.9365761886256365
8338	0.9368932995852984
8339	0.937213994036529
8340	0.9375382779105274
8341	0.9378661537741145
8342	0.9381976211322938
8343	0.9385326765151601
8344	0.9388713133485904
8345	0.9392135218286249
8346	0.9395592892355049
8347	0.9399085993743007
8348	0.9402614331138696
8349	0.9406177683815146
8350	0.9409775792830682
8351	0.9413408374175163
8352	0.941707510564756
8353	0.9420775641162953
8354	0.9424509598771917
8355	0.9428276564067739
8356	0.9432076092524583
8357	0.9435907710762508
8358	0.94397709123537
8359	0.9443665159168311
8360	0.9447589884900741
8361	0.9451544492085201
8362	0.9455528354601678
8363	0.9459540814719712
8364	0.9463581187876351
8365	0.9467648758677888
8366	0.9471742783522057
8367	0.947586249658201
8368	0.9480007098162728
8369	0.9484175761816674
8370	0.9488367638208747
8371	0.9492581853475307
8372	0.9496817504293569
8373	0.9501073666234416
8374	0.9505349387771982
8375	0.9509643696484673
8376	0.9513955598648604
8377	0.9518284077733421
8378	0.9522628094047795
8379	0.9526986591026692
8380	0.9531358489381331
8381	0.9535742696772668
8382	0.9540138096443477
8383	0.9544543554710228
8384	0.9548957930730525
8385	0.9553380058502375
8386	0.9557808764439653
8387	0.9562242854945402
8388	0.9566681129588289
8389	0.9571122375392677
8390	0.957556536779404
8391	0.958000887273677
8392	0.9584451648791413
8393	0.9588892445926196
8394	0.9593330007644097
8395	0.9597763072012856
8396	0.960219037158087
8397	0.9606610638899551
8398	0.9611022603101367
8399	0.9615424988729356
8400	0.9619816522386884
8401	0.962419593157275
8402	0.9628561949114706
8403	0.963291330416639
8404	0.9637248732225682
8405	0.9641566977360434
8406	0.9645866787654894
8407	0.9650146917417145
8408	0.9654406131600547
8409	0.965864320126331
8410	0.9662856910240368
8411	0.9667046055073467
8412	0.9671209442679891
8413	0.9675345894766004
8414	0.9679454245475853
8415	0.9683533349151945
8416	0.9687582072347737
8417	0.9691599303814605
8418	0.969558394420735
8419	0.9699534918323445
8420	0.9703451173794186
8421	0.9707331674105247
8422	0.9711175409676368
8423	0.9714981391958355
8424	0.9718748656577059
8425	0.9722476266437995
8426	0.9726163305756348
8427	0.9729808886522726
8428	0.973341215381458
8429	0.9736972274091483
8430	0.9740488446109606
8431	0.9743959897101705
8432	0.9747385883437049
8433	0.9750765695813012
8434	0.9754098653066424
8435	0.9757384108422474
8436	0.9760621443248882
8437	0.9763810078922539
8438	0.97669494671226
8439	0.9770039093681859
8440	0.9773078474463125
8441	0.9776067168269931
8442	0.9779004766972513
8443	0.9781890896958517
8444	0.978472521487561
8445	0.9787507422682643
8446	0.9790237256486434
8447	0.9792914486717078
8448	0.9795538919412055
8449	0.9798110402025921
8450	0.9800628812097857
8451	0.9803094072113953
8452	0.9805506135811399
8453	0.9807864998415193
8454	0.9810170682842562
8455	0.981242326130067
8456	0.9814622833428562
8457	0.9816769538657525
8458	0.981886355028596
8459	0.9820905080918363
8460	0.9822894376449367
8461	0.9824831718000099
8462	0.9826717421556953
8463	0.9828551837538563
8464	0.9830335351510152
8465	0.9832068382529902
8466	0.9833751381506363
8467	0.9835384828334119
8468	0.9836969241616845
8469	0.9838505166589696
8470	0.9839993182474691
8471	0.984143389263149
8472	0.9842827934145574
8473	0.9844175972484619
8474	0.9845478698424205
8475	0.9846736830678072
8476	0.9847951115041584
8477	0.9849122318946273
8478	0.9850251237427268
8479	0.9851338687620506
8480	0.9852385506659858
8481	0.985339255757548
8482	0.9854360720270352
8483	0.9855290893940691
8484	0.9856183997168843
8485	0.9857040963418282
8486	0.985786274798515
8487	0.9858650314259058
8488	0.985940464294095
8489	0.9860126726308652
8490	0.986081757165335
8491	0.9861478190930295
8492	0.9862109609910383
8493	0.986271285779474
8494	0.9863288974066194
8495	0.9863839006113203
8496	0.9864363999976165
8497	0.98648650083161
8498	0.9865343083421201
8499	0.9865799281737841
8500	0.9866234655714943
8501	0.9866650258329063
8502	0.9867047136076607
8503	0.9867426338093865
8504	0.986778889996983
8505	0.9868135855155923
8506	0.9868468227984785
8507	0.9868787032458606
8508	0.9869093275614171
8509	0.986938794943095
8510	0.9869672033075974
8511	0.9869946492867718
8512	0.987021228224827
8513	0.9870470333730991
8514	0.987072156464194
8515	0.9870966872553313
8516	0.9871207137608181
8517	0.9871443216831958
8518	0.9871675947653861
8519	0.9871906142255217
8520	0.987213458653538
8521	0.9872362050596533
8522	0.9872589265915694
8523	0.9872816948522787
8524	0.9873045776226227
8525	0.9873276408387479
8526	0.9873509467811263
8527	0.9873745546771686
8528	0.9873985209653238
8529	0.9874228984104307
8530	0.9874477370622223
8531	0.9874730832628351
8532	0.9874989799222217
8533	0.9875254661063566
8534	0.9875525784700003
8535	0.9875803486674414
8536	0.9876088053657567
8537	0.9876379735036731
8538	0.9876678741280942
8539	0.9876985246933583
8540	0.9877299379863506
8541	0.9877621240435949
8542	0.9877950879337227
8543	0.987828831682217
8544	0.9878633527519598
8545	0.9878986443659362
8546	0.9879346964097884
8547	0.9879714941541947
8548	0.9880090192790223
8549	0.988047248949335
8550	0.9880861565029719
8551	0.9881257112236306
8552	0.9881658783476938
8553	0.9882066190747877
8554	0.988247890467746
8555	0.9882896455864361
8556	0.9883318337405725
8557	0.988374400056819
8558	0.9884172860845982
8559	0.9884604284501232
8560	0.9885037615416585
8561	0.988547214561141
8562	0.9885907136401881
8563	0.9886341809718391
8564	0.988677535208333
8565	0.988720691404479
8566	0.9887635607335923
8567	0.9888060513586706
8568	0.9888480675789317
8569	0.9888895111700636
8570	0.9889302797310934
8571	0.9889702680307773
8572	0.9890093679743585
8573	0.9890474678825713
